ALCOHOLTIME,POLICE_ATTEND,SPEED_ZONE,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,LONGITUDE,LATITUDE,class
0.0,0.0,100.0,0.0,0.0,1.0,2.0,1.0,2.0,144.80189,-37.69532,1
0.0,0.0,100.0,0.0,1.0,0.0,3.0,4.0,0.0,144.84168,-37.72152,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,145.15197,-37.03392,4
0.0,0.0,80.0,0.0,0.0,3.0,1.0,2.0,2.0,145.096,-37.63259,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,142.92493,-37.27793,4
0.0,0.0,60.0,0.0,1.0,0.0,1.0,1.0,1.0,144.33526,-38.14654,4
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,145.02005,-37.79132,1
0.0,0.0,80.0,0.0,1.0,1.0,0.0,0.0,2.0,145.06966,-37.67884,3
0.0,0.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,143.97174,-38.51838,3
0.0,0.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,144.60515,-37.36706,3
0.0,0.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,143.87461,-37.64741,0
0.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0,1.0,144.1953,-37.58967,5
0.0,0.0,60.0,0.0,0.0,1.0,5.0,3.0,1.0,144.73002,-37.86964,4
0.0,0.0,80.0,0.0,1.0,1.0,0.0,1.0,1.0,145.07031,-37.67415,3
0.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0,1.0,144.7442,-37.69207,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2.0,147.0613,-38.11157,4
0.0,0.0,110.0,0.0,0.0,1.0,1.0,1.0,1.0,141.69709,-34.27658,5
0.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,2.0,145.20696,-37.94661,1
0.0,0.0,100.0,0.0,0.0,2.0,0.0,1.0,1.0,145.1376,-38.11343,1
0.0,0.0,80.0,0.0,1.0,0.0,1.0,2.0,0.0,145.34109,-38.04579,3
0.0,0.0,70.0,0.0,0.0,1.0,3.0,2.0,2.0,145.36034,-38.03961,0
0.0,0.0,100.0,0.0,2.0,1.0,3.0,1.0,5.0,144.77472,-37.86601,1
0.0,0.0,100.0,0.0,0.0,1.0,3.0,2.0,2.0,144.9691,-36.29884,1
0.0,0.0,80.0,0.0,1.0,1.0,1.0,3.0,0.0,145.33405,-38.52108,3
0.0,0.0,60.0,0.0,0.0,1.0,2.0,2.0,1.0,144.97892,-37.41917,4
0.0,0.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,144.87886,-38.36299,4
0.0,0.0,90.0,0.0,1.0,0.0,2.0,2.0,1.0,145.65988,-35.93455,7
0.0,0.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,145.21392,-37.8113,4
0.0,0.0,60.0,0.0,1.0,0.0,1.0,1.0,1.0,144.28617,-36.7693,4
0.0,0.0,70.0,0.0,0.0,2.0,1.0,0.0,3.0,145.29783,-38.0718,0
0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,144.3887,-38.25207,1
0.0,0.0,100.0,0.0,0.0,2.0,9.0,10.0,1.0,148.38954,-37.74519,1
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,143.84854,-37.57161,3
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,145.22698,-36.07424,1
0.0,0.0,50.0,0.0,0.0,1.0,1.0,2.0,0.0,146.09319,-37.05905,2
0.0,0.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,146.54756,-38.24897,4
0.0,0.0,80.0,0.0,1.0,0.0,2.0,2.0,1.0,145.04215,-38.43343,3
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,145.44804,-38.52965,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,145.0639,-37.78437,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,144.81128,-37.70111,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,145.5911,-38.25573,1
0.0,0.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0,146.31331,-38.17289,3
0.0,0.0,100.0,0.0,2.0,0.0,0.0,2.0,0.0,144.15568,-36.8258,1
0.0,0.0,70.0,0.0,0.0,1.0,2.0,2.0,1.0,144.79593,-37.63066,0
0.0,0.0,60.0,0.0,0.0,2.0,0.0,1.0,1.0,143.84098,-37.56013,4
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,145.26095,-37.99367,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,148.5368,-37.76869,1
0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,2.0,145.01471,-38.32086,1
0.0,0.0,80.0,0.0,0.0,1.0,13.0,5.0,8.0,145.16044,-38.4966,3
0.0,0.0,90.0,0.0,0.0,1.0,0.0,1.0,0.0,144.21925,-36.75256,7
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,146.81696,-38.41347,1
0.0,0.0,70.0,0.0,0.0,2.0,7.0,4.0,5.0,144.77061,-37.69524,0
0.0,0.0,80.0,0.0,0.0,1.0,2.0,1.0,1.0,145.17453,-37.9204,3
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,145.17444,-37.92169,3
0.0,0.0,100.0,0.0,1.0,2.0,0.0,2.0,1.0,145.21744,-38.19179,1
0.0,0.0,70.0,0.0,0.0,1.0,1.0,0.0,2.0,144.35303,-38.14603,0
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,145.89984,-38.26022,1
0.0,0.0,50.0,0.0,0.0,1.0,1.0,2.0,0.0,142.16374,-34.18399,2
0.0,0.0,100.0,0.0,0.0,2.0,1.0,1.0,2.0,142.10558,-34.21573,1
0.0,0.0,80.0,0.0,1.0,0.0,6.0,4.0,3.0,145.38892,-37.75781,3
0.0,0.0,60.0,0.0,1.0,0.0,2.0,0.0,3.0,144.79626,-37.77047,4
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,145.57399,-37.91234,1
0.0,0.0,70.0,0.0,0.0,1.0,1.0,1.0,0.0,145.29537,-38.08448,0
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,141.59334,-37.81426,1
0.0,0.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,145.50295,-37.65411,3
0.0,0.0,40.0,0.0,1.0,1.0,1.0,1.0,2.0,144.81763,-37.76488,6
0.0,0.0,60.0,0.0,0.0,2.0,0.0,2.0,0.0,142.49306,-38.36977,4
0.0,0.0,80.0,0.0,0.0,2.0,1.0,0.0,3.0,145.34002,-38.05131,3
0.0,0.0,80.0,0.0,0.0,1.0,1.0,0.0,2.0,145.13591,-38.14628,3
0.0,0.0,100.0,1.0,0.0,0.0,1.0,2.0,0.0,144.74893,-37.4153,1
0.0,0.0,100.0,0.0,0.0,1.0,3.0,2.0,1.0,144.79078,-37.84181,1
0.0,0.0,60.0,0.0,1.0,0.0,1.0,1.0,1.0,145.65436,-35.91702,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,143.87176,-37.61314,4
0.0,0.0,110.0,0.0,1.0,0.0,0.0,0.0,1.0,145.79071,-36.61389,5
0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,144.8346,-37.74897,3
0.0,0.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,144.68814,-37.84845,0
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,144.58431,-37.37033,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,146.99052,-37.89147,1
0.0,0.0,100.0,0.0,0.0,1.0,4.0,5.0,0.0,144.80513,-37.69734,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,146.15227,-38.67408,1
0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,1.0,143.90111,-37.39253,3
0.0,0.0,80.0,0.0,0.0,1.0,7.0,4.0,4.0,145.39293,-38.05709,3
0.0,0.0,70.0,0.0,2.0,2.0,1.0,3.0,2.0,145.15167,-36.79406,0
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,143.86033,-37.56002,4
0.0,0.0,80.0,0.0,2.0,1.0,2.0,1.0,4.0,146.89897,-36.10044,3
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,142.11544,-36.54716,1
0.0,0.0,70.0,0.0,1.0,0.0,2.0,2.0,1.0,144.36894,-38.07546,0
0.0,0.0,110.0,0.0,0.0,1.0,1.0,2.0,0.0,144.71791,-37.62233,5
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,148.68374,-37.35963,1
0.0,0.0,100.0,0.0,2.0,3.0,0.0,2.0,3.0,145.62016,-38.06889,1
0.0,0.0,80.0,0.0,0.0,2.0,1.0,2.0,1.0,145.23307,-37.92801,3
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,144.95186,-37.69225,1
0.0,0.0,100.0,0.0,1.0,0.0,3.0,4.0,0.0,145.05637,-37.854,1
0.0,0.0,100.0,0.0,0.0,3.0,2.0,1.0,4.0,144.72919,-36.17728,1
0.0,0.0,80.0,0.0,0.0,1.0,2.0,2.0,1.0,145.30463,-38.03875,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,142.71445,-37.99905,1
0.0,0.0,100.0,0.0,2.0,0.0,0.0,1.0,1.0,148.85152,-37.63836,1
0.0,0.0,100.0,0.0,1.0,3.0,3.0,5.0,2.0,145.2228,-36.49905,1
0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,2.0,144.53575,-36.19898,1
0.0,0.0,60.0,0.0,0.0,2.0,1.0,2.0,1.0,143.83911,-37.57262,4
0.0,0.0,80.0,0.0,0.0,2.0,0.0,0.0,2.0,145.36063,-37.96112,3
0.0,0.0,80.0,0.0,1.0,1.0,0.0,0.0,2.0,145.0923,-37.69522,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,146.90905,-36.1369,4
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,146.79242,-36.71293,3
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,143.29699,-38.73616,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,142.04867,-36.15508,1
0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,144.58288,-37.50012,4
0.0,0.0,60.0,0.0,0.0,1.0,2.0,2.0,1.0,144.3244,-38.17152,4
0.0,0.0,80.0,0.0,1.0,1.0,2.0,1.0,3.0,145.09554,-37.6375,3
0.0,0.0,60.0,0.0,0.0,2.0,1.0,3.0,0.0,144.83131,-37.71177,4
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,144.21469,-38.06098,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,143.12166,-37.34141,1
0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,145.39841,-37.94025,4
0.0,0.0,100.0,0.0,0.0,2.0,0.0,1.0,1.0,146.33912,-38.03772,1
0.0,0.0,100.0,0.0,0.0,1.0,3.0,2.0,2.0,145.07001,-37.7836,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,145.13047,-37.89295,1
0.0,0.0,100.0,0.0,0.0,1.0,2.0,1.0,2.0,145.3028,-38.01233,1
0.0,0.0,100.0,0.0,1.0,1.0,1.0,3.0,0.0,144.98514,-37.68953,1
0.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,1.0,147.07225,-38.07683,1
0.0,0.0,100.0,0.0,1.0,0.0,4.0,3.0,2.0,142.2958,-34.41532,1
0.0,0.0,60.0,0.0,1.0,0.0,1.0,2.0,0.0,144.314,-38.16998,4
0.0,0.0,60.0,0.0,0.0,1.0,2.0,1.0,2.0,145.34402,-38.03089,4
0.0,0.0,60.0,0.0,0.0,2.0,1.0,3.0,0.0,143.84893,-37.56107,4
0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,144.73042,-36.14786,2
0.0,0.0,50.0,0.0,1.0,1.0,0.0,1.0,1.0,145.13643,-38.16338,2
0.0,0.0,70.0,0.0,1.0,0.0,1.0,2.0,0.0,147.85804,-37.82223,0
0.0,0.0,100.0,1.0,1.0,0.0,1.0,3.0,0.0,144.65306,-36.61775,1
0.0,0.0,60.0,0.0,0.0,2.0,0.0,1.0,1.0,144.2476,-36.78339,4
0.0,0.0,70.0,0.0,1.0,0.0,1.0,1.0,1.0,142.51929,-38.38348,0
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,144.01058,-38.09498,1
0.0,0.0,50.0,0.0,0.0,1.0,2.0,2.0,1.0,141.4017,-37.58638,2
0.0,0.0,80.0,0.0,0.0,2.0,1.0,2.0,0.0,144.79368,-37.77799,3
0.0,0.0,70.0,0.0,1.0,0.0,2.0,2.0,1.0,145.30122,-38.05486,0
0.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,2.0,146.7484,-38.15721,1
0.0,0.0,100.0,0.0,0.0,3.0,0.0,1.0,2.0,144.03224,-38.09874,1
0.0,0.0,100.0,0.0,1.0,1.0,0.0,1.0,1.0,144.85134,-37.82487,1
0.0,0.0,70.0,0.0,0.0,1.0,2.0,2.0,1.0,142.4903,-38.38291,0
0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,145.83701,-38.37636,1
0.0,0.0,80.0,0.0,0.0,1.0,2.0,3.0,0.0,144.95044,-37.6923,3
0.0,0.0,80.0,1.0,0.0,1.0,0.0,2.0,0.0,145.27858,-38.08709,3
0.0,0.0,60.0,0.0,2.0,1.0,3.0,2.0,4.0,144.24266,-36.70825,4
0.0,0.0,100.0,0.0,1.0,6.0,0.0,2.0,5.0,145.97194,-38.45811,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,143.66119,-35.46891,1
0.0,0.0,60.0,0.0,1.0,0.0,1.0,2.0,0.0,144.93028,-37.59776,4
0.0,0.0,50.0,0.0,0.0,1.0,1.0,1.0,1.0,144.45401,-37.24514,2
0.0,0.0,60.0,0.0,0.0,3.0,2.0,1.0,4.0,143.84293,-37.56037,4
0.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0,1.0,145.05447,-37.29161,5
0.0,0.0,50.0,0.0,0.0,1.0,1.0,2.0,0.0,145.13905,-37.02632,2
0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,145.14629,-36.80949,1
0.0,0.0,50.0,0.0,0.0,1.0,1.0,2.0,0.0,144.82374,-38.37053,2
0.0,0.0,70.0,0.0,0.0,2.0,2.0,3.0,1.0,142.21241,-36.73912,0
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,144.43531,-37.67553,4
0.0,0.0,110.0,0.0,0.0,1.0,0.0,1.0,0.0,144.54638,-37.43423,5
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,142.50552,-37.14232,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,145.43185,-36.47092,1
0.0,0.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,144.69874,-37.55402,3
0.0,0.0,100.0,0.0,0.0,1.0,2.0,0.0,3.0,145.13675,-38.14079,1
0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,3.0,144.42594,-38.03286,1
0.0,0.0,80.0,0.0,2.0,0.0,0.0,1.0,1.0,145.46147,-38.50013,3
0.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,1.0,145.41817,-37.69979,1
0.0,0.0,100.0,0.0,0.0,1.0,2.0,1.0,1.0,145.30029,-38.0079,1
0.0,0.0,80.0,0.0,0.0,2.0,2.0,2.0,2.0,145.09617,-37.63156,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,144.75875,-37.54603,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2.0,144.55657,-38.17941,4
0.0,0.0,60.0,0.0,1.0,0.0,1.0,2.0,0.0,144.34627,-36.801,4
0.0,0.0,80.0,0.0,0.0,1.0,4.0,3.0,2.0,145.34042,-38.04926,3
0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,144.9088,-37.69396,3
0.0,0.0,80.0,0.0,0.0,1.0,2.0,3.0,0.0,145.1969,-37.80161,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,145.09009,-37.88343,4
0.0,0.0,100.0,0.0,0.0,2.0,6.0,4.0,4.0,145.22284,-36.37236,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,0.0,144.31904,-38.17093,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,145.09602,-37.63245,4
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,145.27803,-37.37515,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,142.32566,-37.65333,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,144.03535,-35.69731,1
0.0,0.0,80.0,0.0,0.0,1.0,2.0,0.0,3.0,144.76646,-37.69458,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2.0,143.84598,-37.56074,4
0.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,1.0,146.09894,-37.89916,1
0.0,0.0,60.0,0.0,0.0,2.0,2.0,1.0,3.0,145.05752,-38.23648,4
0.0,0.0,60.0,0.0,2.0,0.0,0.0,2.0,0.0,144.94916,-37.51557,4
0.0,0.0,90.0,0.0,0.0,1.0,1.0,1.0,0.0,145.07607,-38.24189,7
0.0,0.0,60.0,0.0,0.0,1.0,2.0,3.0,0.0,143.82072,-37.57105,4
0.0,0.0,100.0,0.0,0.0,1.0,4.0,1.0,4.0,145.29249,-37.31205,1
0.0,0.0,100.0,0.0,0.0,2.0,0.0,0.0,2.0,142.63702,-38.41614,1
0.0,0.0,60.0,0.0,0.0,1.0,3.0,2.0,2.0,142.15231,-34.1853,4
0.0,0.0,100.0,0.0,0.0,1.0,3.0,3.0,1.0,145.3289,-38.03642,1
0.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,0.0,145.08492,-37.87942,1
0.0,0.0,100.0,1.0,0.0,0.0,2.0,2.0,1.0,146.33552,-36.84717,1
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,144.93452,-37.69353,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,143.05753,-38.35504,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,145.98106,-36.54522,4
0.0,0.0,80.0,0.0,2.0,0.0,0.0,2.0,0.0,145.40235,-36.33631,3
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,145.12715,-37.79712,1
0.0,0.0,50.0,0.0,0.0,2.0,3.0,3.0,2.0,144.92732,-37.59746,2
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,148.01766,-37.69089,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,146.61934,-36.01109,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,144.90869,-38.36925,4
0.0,0.0,100.0,0.0,0.0,2.0,1.0,1.0,2.0,145.90377,-38.44787,1
0.0,0.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,145.32799,-37.64853,3
0.0,0.0,100.0,0.0,0.0,1.0,6.0,3.0,4.0,145.09425,-37.88478,1
0.0,0.0,100.0,0.0,1.0,0.0,2.0,1.0,2.0,144.03033,-37.78533,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,145.39498,-38.14241,1
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,0.0,145.27313,-38.07695,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2.0,144.3447,-38.10403,4
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,146.79235,-38.14289,1
0.0,0.0,70.0,0.0,3.0,0.0,0.0,1.0,2.0,143.79878,-37.54716,0
0.0,0.0,80.0,0.0,0.0,1.0,1.0,0.0,2.0,145.28192,-38.10546,3
0.0,0.0,60.0,0.0,0.0,1.0,4.0,0.0,5.0,145.66141,-35.91708,4
0.0,0.0,100.0,0.0,1.0,0.0,1.0,2.0,0.0,144.86751,-37.82441,1
0.0,0.0,70.0,0.0,1.0,0.0,3.0,2.0,2.0,144.65041,-37.90263,0
0.0,0.0,60.0,0.0,0.0,2.0,1.0,3.0,0.0,145.13726,-37.79786,4
0.0,0.0,100.0,0.0,3.0,0.0,1.0,1.0,3.0,149.673,-37.3976,1
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,145.13434,-38.12521,3
0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,144.24038,-36.82997,1
0.0,0.0,90.0,0.0,4.0,0.0,0.0,3.0,1.0,142.18628,-34.27742,7
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,146.00373,-38.58285,1
0.0,0.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,144.74665,-36.14051,0
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,144.28428,-36.75165,4
0.0,0.0,100.0,0.0,1.0,0.0,15.0,10.0,6.0,145.24898,-38.01811,1
0.0,0.0,100.0,0.0,4.0,0.0,0.0,3.0,1.0,142.7334,-37.70293,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,142.93787,-35.98654,1
0.0,0.0,80.0,0.0,0.0,4.0,3.0,2.0,5.0,144.92144,-37.69456,3
0.0,0.0,60.0,0.0,0.0,1.0,2.0,0.0,2.0,144.79621,-37.76888,4
0.0,0.0,50.0,0.0,0.0,1.0,2.0,1.0,2.0,144.75226,-36.12499,2
0.0,0.0,80.0,0.0,1.0,0.0,2.0,3.0,0.0,145.08944,-37.6918,3
0.0,0.0,80.0,0.0,0.0,1.0,1.0,0.0,2.0,145.02255,-37.68616,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,144.3244,-38.17152,4
0.0,0.0,60.0,0.0,1.0,0.0,2.0,2.0,1.0,143.83929,-37.58536,4
0.0,0.0,100.0,0.0,1.0,1.0,1.0,3.0,0.0,141.95307,-37.71211,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,146.86612,-38.16208,1
0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,144.13773,-36.73593,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,145.3115,-37.98526,4
0.0,0.0,100.0,0.0,1.0,1.0,1.0,2.0,1.0,143.22806,-38.6999,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,145.61225,-35.90496,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,144.93887,-37.59869,4
0.0,0.0,60.0,1.0,0.0,0.0,0.0,1.0,0.0,145.28288,-38.1135,4
0.0,0.0,50.0,0.0,0.0,1.0,1.0,0.0,1.0,145.40617,-37.87378,2
0.0,0.0,80.0,0.0,1.0,0.0,1.0,1.0,1.0,143.83716,-37.61458,3
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,144.9604,-37.82795,3
0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,1.0,145.22371,-37.66755,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,144.29156,-37.09888,1
0.0,0.0,80.0,0.0,1.0,2.0,2.0,3.0,2.0,145.32411,-37.89213,3
0.0,0.0,80.0,0.0,1.0,2.0,2.0,3.0,2.0,146.54826,-38.24849,3
0.0,0.0,80.0,0.0,0.0,1.0,1.0,0.0,2.0,145.23307,-37.92801,3
0.0,0.0,110.0,0.0,0.0,1.0,0.0,1.0,0.0,146.87616,-36.10851,5
0.0,0.0,90.0,0.0,1.0,0.0,0.0,1.0,0.0,145.41577,-36.32059,7
0.0,0.0,60.0,0.0,1.0,0.0,4.0,4.0,1.0,145.93082,-38.16361,4
0.0,0.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,145.10952,-38.2135,3
0.0,0.0,100.0,0.0,1.0,1.0,0.0,0.0,2.0,145.7167,-37.31866,1
0.0,0.0,60.0,0.0,0.0,2.0,3.0,2.0,3.0,145.14404,-37.8952,4
0.0,0.0,60.0,0.0,1.0,0.0,1.0,2.0,0.0,144.35249,-38.08332,4
0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,142.74464,-38.49798,1
0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,144.16605,-37.15029,4
0.0,0.0,60.0,0.0,0.0,2.0,0.0,1.0,1.0,141.59403,-38.36797,4
0.0,0.0,70.0,0.0,0.0,2.0,2.0,1.0,3.0,144.68746,-37.45425,0
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,146.13279,-38.38788,1
0.0,0.0,50.0,0.0,0.0,1.0,2.0,1.0,2.0,146.31148,-36.34553,2
0.0,0.0,60.0,0.0,0.0,1.0,2.0,1.0,2.0,142.49513,-38.38467,4
0.0,0.0,100.0,0.0,1.0,0.0,4.0,3.0,2.0,145.10027,-37.88555,1
0.0,0.0,50.0,0.0,1.0,0.0,1.0,1.0,1.0,145.10326,-37.587,2
0.0,0.0,100.0,0.0,0.0,2.0,1.0,2.0,1.0,144.20199,-38.12149,1
0.0,0.0,60.0,0.0,0.0,1.0,5.0,4.0,2.0,145.19269,-37.93673,4
0.0,0.0,80.0,0.0,1.0,1.0,3.0,2.0,3.0,147.00938,-36.12958,3
0.0,0.0,80.0,0.0,0.0,1.0,2.0,2.0,1.0,145.20387,-36.04674,3
0.0,0.0,100.0,0.0,0.0,2.0,0.0,1.0,1.0,145.6897,-37.17665,1
0.0,0.0,70.0,0.0,0.0,1.0,1.0,2.0,0.0,144.68289,-37.87759,0
0.0,0.0,100.0,0.0,1.0,0.0,2.0,1.0,2.0,145.1064,-38.21779,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,145.73357,-38.49666,1
0.0,0.0,110.0,0.0,0.0,1.0,0.0,1.0,0.0,145.89442,-36.58928,5
0.0,0.0,100.0,0.0,0.0,1.0,2.0,3.0,0.0,144.74905,-37.41368,1
0.0,0.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,147.64623,-37.82309,4
0.0,0.0,90.0,0.0,0.0,1.0,0.0,1.0,0.0,148.04119,-37.84604,7
0.0,0.0,60.0,0.0,0.0,1.0,2.0,2.0,1.0,144.35345,-38.16151,4
0.0,0.0,90.0,0.0,1.0,1.0,3.0,3.0,2.0,144.62025,-37.68235,7
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,0.0,144.33645,-38.08535,4
0.0,0.0,60.0,0.0,0.0,1.0,2.0,1.0,2.0,144.46494,-37.68684,4
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,144.32044,-38.10622,1
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,143.72099,-38.62558,3
0.0,0.0,100.0,0.0,0.0,3.0,3.0,3.0,2.0,141.92365,-36.74904,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,146.20866,-38.40967,1
0.0,0.0,80.0,0.0,0.0,1.0,2.0,2.0,1.0,144.93483,-37.6935,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,141.54972,-36.71887,1
0.0,0.0,80.0,0.0,1.0,0.0,1.0,1.0,0.0,144.7442,-37.69207,3
